Elgeseter PM10µg/m³,Elgeseter PM2.5µg/m³,Elgeseter NO2µg/m³,Hour,Trafikkmengde,Year,Month,Day
5.8100000000000005,4.5200000000000005,6.0,11,1033,2023,5,17
11.4,9.4,28.2,16,1171,2022,12,29
3.5,2.2,9.9,8,258,2022,12,4
2.0,1.4,10.14,2,478,2022,10,9
1.3,4.2,5.8,6,203,2023,4,22
24.4,8.05,21.3,13,1808,2023,8,18
4.2,3.0200000000000005,2.9,3,77,2023,8,18
65.8,10.9,23.1,12,1697,2023,4,21
18.1,7.5,13.9,21,793,2023,6,17
11.0,9.7,50.4,11,1198,2023,1,2
15.38,4.8500000000000005,13.9,11,1284,2023,7,21
4.3,5.4,8.8,19,945,2023,3,10
2.3,3.3,16.9,17,1233,2023,1,28
3.7,0.5,5.2,20,800,2023,3,3
2.41,1.16,2.8,1,130,2023,8,17
15.84,7.93,28.2,11,1772,2023,6,16
0.0,1.0,2.0,4,88,2023,2,18
6.6,2.8,1.8,2,47,2022,11,22
12.1,7.5,22.2,18,1055,2022,10,31
13.2,14.6,33.0,21,849,2023,3,9
39.9,18.9,24.3,21,737,2022,10,21
12.7,8.8,53.7,13,1797,2023,1,13
5.88,3.87,4.7,20,912,2023,4,30
7.6,3.1,24.08,13,1663,2022,10,13
3.9,2.8,6.2,2,251,2023,4,1
21.6,13.3,9.1,1,456,2023,9,10
28.6,10.1,20.6,21,985,2023,3,30
19.9,6.8,6.3,19,1200,2023,6,8
2.5,2.5,13.7,14,1819,2023,6,26
3.2,3.4,19.1,12,1699,2023,3,20
11.21,3.86,6.8,10,1638,2023,5,9
1.5,1.0,17.9,11,1533,2023,3,14
12.6,6.6,22.12,18,1189,2023,9,27
8.5,3.9,32.7,7,1822,2022,10,27
8.290000000000001,4.640000000000001,8.6,9,448,2023,7,8
15.1,5.29,9.0,17,1333,2023,9,4
7.7,7.0,54.3,14,1895,2023,2,14
5.2700000000000005,3.64,3.6,17,1332,2023,5,14
6.2,4.3,52.8,13,1610,2023,2,6
6.8,8.9,5.5,2,104,2023,6,14
23.6,13.2,22.6,20,968,2022,10,17
5.8,2.5,25.8,10,1553,2023,1,30
22.7,10.7,42.3,11,779,2022,11,20
4.1,0.0,1.8,0,121,2022,11,2
5.3,1.6,3.0,6,170,2022,10,30
7.780000000000001,3.770000000000001,15.6,9,1125,2023,7,11
2.8300000000000005,2.73,3.8,4,82,2023,8,26
8.6,5.9,27.5,10,868,2022,12,28
13.12,5.369999999999999,10.3,18,973,2023,7,5
5.8100000000000005,4.5200000000000005,6.0,19,744,2023,7,10
10.97,4.0600000000000005,17.3,7,1144,2023,7,10
9.3,8.2,24.360000000000003,16,1825,2023,2,22
20.2,18.7,37.3,10,1580,2022,12,12
0.0,0.0,1.1,3,178,2023,3,18
12.3,12.1,60.6,23,238,2023,3,12
35.3,11.1,25.6,15,2371,2023,6,14
2.2,3.2,16.7,11,42,2023,3,1
18.8,5.8,7.6,8,915,2023,4,3
13.9,15.0,29.5,21,972,2023,2,1
6.3,1.8,13.15,11,1600,2023,9,29
17.1,6.4,20.5,23,771,2023,6,9
10.07,4.869999999999999,12.6,21,931,2023,8,30
2.3,0.5,16.54,2,38,2022,10,10
39.5,33.4,37.9,18,1528,2022,12,1
12.2,4.4,23.5,9,1503,2023,9,11
4.9,8.3,21.2,20,867,2023,2,17
29.9,10.85,32.6,6,894,2023,5,16
5.5,5.5,8.0,22,660,2023,2,18
19.55,6.380000000000001,22.0,9,1292,2023,7,4
15.0,8.2,13.0,13,1318,2023,9,23
3.54,3.3200000000000003,2.5,9,393,2023,7,2
23.8,22.9,38.4,21,857,2022,12,21
45.1,3.8,17.7,6,918,2022,11,2
9.4,3.76,12.7,10,1383,2023,8,2
0.0,0.0,6.3,0,119,2023,3,21
29.6,5.4,15.7,15,2080,2023,9,25
7.769999999999999,2.08,14.4,17,1245,2023,7,1
5.7,4.4,13.7,10,640,2022,10,23
13.88,7.08,17.0,18,988,2023,7,29
5.9,3.5,13.54,23,238,2022,10,3
4.4,3.2,35.8,7,1857,2023,2,9
29.0,7.1,18.7,17,1581,2022,11,12
3.3,4.0,1.6,0,197,2023,6,8
11.5,4.2,7.3,7,324,2023,2,5
3.3,3.9,41.6,18,1058,2023,1,9
17.5,10.0,67.2,13,1710,2023,1,10
2.0,2.2,8.3,6,895,2023,2,9
1.7,3.7,2.4,4,72,2023,4,14
0.0,0.0,3.2,5,171,2022,10,19
3.8,5.1,14.4,22,599,2023,4,9
33.0,4.6,7.0,10,1543,2023,3,2
4.2,2.8,5.779999999999999,2,68,2022,10,13
13.549999999999995,3.97,18.7,10,1598,2023,8,29
4.9,1.7,29.0,11,1483,2022,12,6
0.0,1.3,17.0,17,1460,2023,3,22
28.1,26.5,39.4,18,1569,2022,12,9
14.589999999999998,5.61,9.3,5,79,2023,6,4
2.9,1.6,21.4,6,969,2023,6,6
1.7,1.0,8.969999999999999,9,358,2022,10,9
14.3,6.1,1.7,22,537,2023,4,10
22.2,3.4,23.3,16,1901,2023,6,29
13.4,10.5,82.4,9,1612,2022,12,19
15.85,5.49,13.7,22,792,2023,9,1
5.8100000000000005,4.5200000000000005,6.0,19,957,2023,7,5
2.4,2.7,34.2,7,1784,2023,1,16
24.9,6.3,11.0,0,183,2022,11,18
7.5,6.3,23.2,8,1869,2023,6,6
3.0,7.6,13.0,0,196,2023,6,26
8.57,2.99,5.9,2,97,2023,7,6
9.5,6.4,19.7,13,1378,2023,4,4
0.0,2.0,9.4,22,437,2023,3,19
6.8,4.7,11.1,2,52,2022,12,5
11.9,9.0,15.1,20,1035,2023,6,20
8.17,4.51,8.3,17,1104,2023,7,25
39.1,6.3,40.0,7,1834,2023,9,27
24.4,11.3,17.1,20,1111,2023,9,8
16.23,6.609999999999999,13.5,19,790,2023,5,20
0.0,0.0,5.0,3,125,2022,12,22
12.35,4.94,15.0,9,1703,2023,5,16
2.6,1.5,5.4,4,148,2022,10,23
10.1,7.5,14.6,0,143,2022,10,27
20.38,8.260000000000002,25.3,11,1612,2023,8,14
12.9,12.7,21.6,22,480,2023,1,15
24.4,8.05,21.3,14,2019,2023,5,3
0.0,0.0,15.6,6,851,2022,11,30
12.36,5.04,17.9,14,1539,2023,7,25
1.1,0.0,3.9,1,119,2022,11,25
15.6,5.5,6.4,19,1093,2022,11,1
5.2,6.1,10.5,17,1480,2023,2,16
21.0,7.7,31.1,14,2073,2023,6,13
13.1,11.0,37.7,14,1564,2023,1,14
12.72,5.61,15.5,13,1267,2023,9,2
3.0,1.9,9.1,11,1061,2022,10,8
11.4,6.0,72.2,9,1549,2023,1,17
2.1,2.0,0.4,4,66,2023,3,2
2.4,2.4,43.8,7,1868,2023,2,27
56.8,44.3,64.6,21,701,2023,1,22
8.7,4.9,19.9,11,1311,2023,7,10
0.0,0.0,5.5,20,916,2022,11,10
13.9,7.2,15.62,8,1590,2022,10,4
3.0,3.1,4.5,2,406,2023,4,2
119.3,12.4,21.2,15,2285,2023,6,8
5.3,4.5,9.1,5,178,2022,11,10
5.1,4.0,10.7,0,146,2022,11,3
14.0,7.5,34.5,10,1558,2022,10,27
4.5,2.7,15.1,12,1612,2022,10,26
35.8,30.3,60.6,19,1066,2023,1,10
1.5,1.6,11.9,18,1031,2023,1,4
11.8,4.7,18.96,5,189,2022,10,10
17.050000000000004,5.01,23.0,8,1544,2023,8,17
52.9,8.5,37.9,11,1760,2023,6,9
0.8,0.2,9.0,12,1577,2023,3,27
12.36,5.04,17.9,17,1182,2023,8,7
9.66,4.4,5.6,18,1014,2023,7,13
4.1,3.2,13.2,7,1904,2023,6,6
15.0,16.9,32.8,11,1038,2023,2,4
10.889999999999995,4.75,9.7,21,656,2023,7,17
0.9,1.3,42.2,7,1829,2023,1,19
1.6,1.6599999999999997,1.6,7,409,2023,4,30
7.4,3.1,2.4,5,82,2022,10,30
49.8,11.2,29.2,14,1878,2023,9,7
6.6,6.3,23.8,15,1437,2023,3,19
5.0,3.3,1.5,2,46,2023,2,13
4.3,6.5,8.2,22,418,2023,4,7
3.2,3.0,3.8,1,164,2022,12,25
13.6,10.2,18.1,21,613,2022,12,4
7.92,5.22,8.9,1,112,2023,7,13
9.94,4.359999999999999,9.8,21,635,2023,7,8
18.7,17.8,32.6,1,643,2023,2,5
38.6,6.3,25.1,13,1800,2023,9,15
27.9,8.0,25.1,10,1119,2023,4,4
3.3,2.9,12.2,21,514,2023,4,7
0.7,2.3,0.0,19,1070,2023,3,17
3.4,1.6,10.4,1,165,2022,12,16
0.2,3.0,8.8,16,1355,2023,4,10
53.9,8.0,30.26,7,1907,2023,4,19
10.87,5.11,13.8,15,1134,2023,7,9
15.8,4.3,27.6,12,1673,2022,11,11
0.0,0.0,3.6,7,405,2023,4,6
4.1,3.7,11.8,22,700,2023,6,23
1.6,1.6599999999999997,1.6,1,81,2023,5,3
2.42,2.54,3.5,17,1205,2023,8,19
17.3,11.1,36.0,16,1685,2023,1,20
7.0,5.7,63.8,7,1854,2023,3,27
10.65,3.69,11.3,1,677,2023,5,14
9.35,5.949999999999999,14.8,13,1430,2023,7,17
13.726756302521007,6.1375126050420175,16.583335387649452,10,1520,2023,3,10
14.2,1.9,11.8,6,906,2022,10,10
40.7,8.3,34.8,15,1686,2022,11,13
3.4,2.4,17.36,21,686,2022,10,11
0.1,1.6,2.4,5,175,2023,1,11
10.06,6.94,14.6,20,766,2023,5,20
42.8,1.4,5.0,12,1722,2023,4,12
3.1,2.3,1.2,1,87,2022,10,20
7.8,4.2,2.0,4,350,2023,3,26
18.6,10.0,19.7,3,228,2022,11,19
8.6,2.5,12.21,8,1837,2022,10,20
14.7,3.9,18.6,23,344,2022,11,29
5.7,6.1,47.7,22,499,2023,4,8
0.8,2.4,29.5,17,1457,2023,3,23
5.1,3.7,41.3,15,2224,2022,12,14
6.2,3.7,19.7,23,208,2022,10,24
11.35,5.42,18.8,22,845,2023,8,11
5.1,6.6,26.8,16,1845,2023,3,23
7.540000000000001,4.999999999999999,13.3,14,1644,2023,7,1
8.4,6.6,11.9,1,71,2022,10,27
18.9,14.9,21.0,20,729,2022,12,4
28.3,12.8,59.0,13,1898,2022,12,20
1.0,3.7,6.5,23,263,2023,4,7
7.0,4.8,4.7,3,202,2023,9,23
2.8,3.0,3.4,22,620,2023,2,8
7.540000000000001,4.999999999999999,13.3,18,1041,2023,7,20
18.6,4.2,17.5,17,1501,2023,4,20
10.38,4.029999999999999,6.6,5,161,2023,7,7
19.0,6.4,11.1,10,1066,2022,10,22
9.4,6.0,11.8,0,337,2023,4,1
0.0,0.0,21.7,8,1452,2023,6,30
7.9,4.9,15.139999999999995,23,670,2022,10,15
22.56,13.88,28.8,9,391,2023,5,21
8.17,4.51,8.3,19,911,2023,7,28
15.6,8.9,30.7,11,1692,2022,12,1
3.4,5.4,29.9,7,1922,2023,2,14
2.0,1.0,12.1,5,81,2022,12,3
9.21,3.91,15.8,9,1408,2023,8,17
0.7,3.5,14.4,6,850,2023,1,31
3.0699999999999994,2.6,2.0,2,48,2023,7,18
11.9,7.3,17.720000000000002,17,1353,2023,9,27
4.2,2.0,1.1,3,325,2023,4,30
2.31,2.44,1.5,0,124,2023,9,4
3.88,3.53,5.5,20,850,2022,11,22
6.7,1.7,46.1,15,974,2023,2,24
8.57,2.99,5.9,5,136,2023,8,2
4.9,5.2,13.0,22,633,2023,1,19
18.1,10.3,9.5,22,649,2023,9,9
18.47,6.65,17.5,9,1676,2023,5,23
8.79,1.99,4.9,1,219,2023,8,18
3.54,3.3200000000000003,2.5,4,86,2023,7,22
10.19,3.99,6.9,5,162,2023,7,3
6.13,4.380000000000001,6.3,0,168,2023,7,17
10.03,5.59,19.1,9,1625,2023,5,3
14.5,15.1,28.7,20,698,2023,1,2
2.3,1.2,13.080000000000002,7,1785,2022,10,11
26.6,14.2,39.6,20,881,2022,11,2
18.9,11.8,70.6,11,1622,2023,1,23
1.4,1.6,4.3,1,529,2023,2,12
4.3,0.8,13.3,19,920,2023,6,23
4.0,4.9,36.6,10,1526,2023,2,15
22.92,9.04,25.6,14,1980,2023,8,25
0.0,0.8,10.0,19,865,2023,2,19
2.0900000000000003,2.63,3.7,8,319,2023,7,29
6.5,5.2,23.6,23,513,2022,12,8
2.9,2.3,9.61,9,399,2022,10,2
25.0,6.4,25.2,8,1700,2023,6,16
9.7,3.4,22.9,4,75,2023,3,30
17.05,4.7700000000000005,22.8,20,803,2023,9,3
13.87,5.29,16.3,12,1593,2023,8,1
6.319999999999999,3.3300000000000005,4.8,3,309,2023,7,2
7.5,4.9,65.1,15,2188,2022,12,19
15.4,9.5,82.8,13,1760,2022,12,19
6.469999999999999,4.59,8.2,22,242,2023,8,20
20.18,4.92,20.9,13,2002,2023,6,2
11.2,11.3,17.1,1,497,2022,12,10
15.5,8.2,8.7,23,504,2023,9,8
8.57,2.99,5.9,22,555,2023,7,3
4.0,3.5,30.3,11,1708,2023,2,3
7.6,5.2,42.2,7,1712,2022,12,21
0.0,0.2,0.1,1,77,2023,1,12
12.07,5.790000000000001,19.8,15,2215,2022,11,22
6.5,3.5,7.029999999999999,22,566,2022,10,3
14.989999999999998,9.63,21.1,18,1368,2023,5,15
5.2,4.1,13.91,13,1764,2022,10,6
15.2,6.3,13.7,18,1153,2023,4,21
22.6,11.2,22.9,18,1035,2022,11,13
15.550000000000002,6.410000000000001,16.7,10,1529,2023,9,4
13.22,6.11,27.8,11,1715,2023,8,21
21.2,9.0,9.3,17,1088,2023,6,16
4.4,0.4,14.5,15,1219,2023,2,25
11.3,7.4,50.7,16,1804,2023,1,23
4.0,3.0,11.7,5,155,2022,10,7
38.8,6.4,36.6,16,1765,2023,9,15
1.2,3.0,9.9,18,1411,2023,1,8
9.2,8.7,10.8,1,94,2022,12,12
3.5,4.7,14.3,23,467,2022,12,29
0.0,2.7,5.4,18,963,2023,2,19
9.6,8.4,34.7,18,1109,2023,2,11
10.2,2.0,11.0,10,791,2023,9,16
6.4,3.3,8.0,14,1930,2023,1,6
10.9,4.7,7.5,16,1703,2023,3,31
3.1,3.7,1.9,5,85,2023,1,7
2.9,1.3,8.08,19,857,2022,10,8
5.34,2.64,1.9,0,142,2023,5,2
0.0,0.0,1.6,5,88,2023,2,12
2.3,2.2,15.5,17,1093,2023,1,7
35.9,28.2,35.7,17,1561,2022,11,30
8.5,7.2,52.3,16,1819,2023,2,6
5.2700000000000005,3.64,3.6,0,255,2023,6,23
5.06,3.01,8.4,11,1191,2023,7,25
13.6,7.8,19.1,17,1196,2022,11,6
9.5,7.3,7.4,3,59,2022,11,14
7.540000000000001,4.999999999999999,13.3,18,1077,2023,8,2
2.8300000000000005,2.73,3.8,22,490,2023,7,13
5.4,2.5,6.8,23,383,2023,3,30
9.25,5.779999999999999,23.5,16,1932,2023,8,24
6.720000000000001,5.23,10.2,10,653,2023,9,3
15.360000000000005,4.01,11.2,16,1561,2023,7,3
13.3,9.6,9.6,0,94,2022,11,7
6.469999999999999,4.59,8.2,22,599,2023,8,16
5.4,0.8,8.1,5,99,2022,12,28
9.4,3.76,12.7,16,1400,2023,5,13
14.450000000000005,5.79,13.1,16,1131,2023,8,20
7.889999999999999,4.08,10.8,6,482,2023,7,25
21.3,10.4,2.9,23,283,2022,11,1
21.2,10.5,13.6,20,828,2023,4,21
17.05,4.7700000000000005,22.8,9,695,2023,4,29
9.94,4.73,7.3,2,90,2023,5,12
5.9,2.7,16.880000000000003,21,704,2022,10,1
11.7,6.1,26.3,10,1531,2023,9,21
4.3,2.8,13.4,17,1176,2023,3,11
10.4,5.4,20.04,15,2314,2022,10,3
66.1,64.7,49.9,15,1611,2022,12,11
6.0,7.6,13.1,18,868,2022,12,30
1.4,3.0,22.0,6,867,2023,1,13
29.7,17.7,74.7,15,2221,2023,1,10
2.0900000000000003,2.63,3.7,11,1106,2023,8,19
2.5,0.4,2.2,5,167,2023,1,6
9.94,4.73,7.3,23,398,2023,8,22
13.87,5.29,16.3,17,1492,2023,8,31
21.7,9.4,16.5,22,719,2023,6,17
34.5,28.0,41.1,15,1773,2022,12,3
24.9,18.3,33.2,16,1951,2022,12,1
7.359999999999999,4.590000000000001,24.6,20,900,2023,5,29
3.9,4.6,10.6,17,749,2023,4,8
0.0,2.3,11.5,22,441,2023,4,6
15.85,5.49,13.7,18,930,2023,5,27
5.3,4.7,16.5,5,194,2022,12,22
79.4,16.5,24.0,10,1716,2023,6,19
12.56,4.109999999999999,12.0,6,480,2023,7,26
5.34,2.64,1.9,4,91,2023,5,26
10.65,3.69,11.3,15,2374,2023,6,1
14.6,9.9,17.5,0,130,2022,11,10
60.98,8.35,10.7,15,2247,2023,8,11
6.9300000000000015,5.16,7.2,22,715,2023,5,17
10.5,9.2,52.6,12,1748,2023,1,13
5.470000000000001,4.76,4.5,7,393,2023,6,4
13.726756302521007,6.1375126050420175,16.583335387649452,12,1625,2023,2,8
12.94,3.1100000000000003,7.0,19,1019,2023,8,3
7.4,9.4,23.1,23,258,2023,1,31
3.3200000000000003,2.41,2.7,1,107,2023,7,5
32.1,29.9,46.6,17,1699,2022,12,9
14.8,3.3,20.9,20,755,2023,9,16
26.4,6.2,10.2,11,1696,2023,3,30
3.25,2.53,0.6,1,77,2023,6,5
10.65,3.69,11.3,11,1593,2023,8,10
7.889999999999999,4.08,10.8,15,1254,2023,5,21
10.3,4.9,18.72,15,2298,2022,10,5
0.0,1.6,6.5,19,1012,2023,2,27
10.260000000000002,4.45,7.5,0,177,2023,5,12
17.640000000000004,5.66,24.0,21,837,2023,5,5
143.6,14.8,47.09,12,1702,2022,10,4
3.5,2.8,14.8,0,141,2022,10,24
28.44,7.85,17.1,9,1555,2023,5,26
6.8,5.4,1.5,1,81,2022,11,23
13.7,3.1,9.2,21,981,2023,6,8
10.06,6.94,14.6,12,1839,2023,5,26
11.21,3.86,6.8,2,584,2023,5,14
23.2,21.8,27.7,0,187,2022,12,21
30.6,9.7,12.0,13,1750,2023,9,8
32.830000000000005,8.4,30.6,15,2370,2023,4,26
6.9,2.9,26.56,22,645,2022,10,6
0.0,1.2,5.5,2,45,2023,3,7
0.1,0.0,5.7,12,1348,2022,12,27
9.66,4.4,5.6,3,68,2023,7,7
5.9,3.6,2.5,4,142,2022,11,13
0.5,0.8,2.2,23,317,2023,3,16
7.500000000000002,2.88,7.9,9,1622,2023,4,24
10.1,1.5,6.0,15,1232,2023,4,5
0.0,0.0,3.4,1,77,2023,3,20
24.7,2.0,13.9,13,1703,2023,9,12
16.7,11.6,16.8,22,766,2022,10,26
5.7,3.6,15.65,2,73,2023,2,23
0.9,3.7,6.2,9,449,2023,4,16
2.8300000000000005,2.73,3.8,0,209,2023,8,22
7.2,5.8,47.5,16,1808,2022,12,8
7.5,1.4,14.56,11,1435,2023,2,24
32.3,25.7,32.0,1,75,2023,1,23
12.16,4.41,15.9,6,521,2023,7,17
15.1,5.29,9.0,11,1038,2023,7,29
21.3,4.5,33.5,18,997,2023,9,24
19.0,12.4,26.4,20,942,2022,10,27
7.1800000000000015,3.9099999999999993,14.0,18,921,2023,7,24
9.0,9.7,13.0,23,230,2023,1,15
11.3,11.9,39.2,17,1575,2023,2,15
7.18,2.99,3.9,6,176,2023,7,29
0.0,2.5,7.9,15,1311,2023,1,29
10.5,5.3,35.9,10,1561,2022,11,30
14.450000000000005,5.79,13.1,11,819,2023,9,3
7.979999999999999,3.5200000000000005,3.3,22,611,2023,7,15
13.05,5.98,16.1,9,552,2023,5,1
5.0,6.5,21.2,19,957,2023,1,14
17.990000000000002,11.68,30.8,10,1725,2023,5,4
0.0,0.0,19.5,16,1866,2023,3,22
4.4,2.6,11.5,23,304,2022,11,2
0.0,1.0,2.9,5,97,2023,1,15
5.18,2.91,2.3,4,143,2023,7,2
1.2,3.0,13.72,8,1379,2023,2,23
4.9,1.9,4.9,9,383,2023,9,17
8.7,9.4,23.8,19,997,2023,1,16
5.8100000000000005,4.5200000000000005,6.0,18,998,2023,6,26
1.2,0.0,9.2,17,734,2022,12,26
0.3,0.3,4.3,0,145,2023,1,20
50.4,29.9,61.1,16,1377,2023,1,21
27.0,11.8,48.4,17,1188,2023,6,18
2.7,5.1,36.9,17,1408,2023,2,7
33.4,29.6,31.4,20,926,2022,11,30
1.4,0.5,13.1,15,2236,2023,2,16
79.6,13.9,28.9,21,920,2023,4,17
6.319999999999999,3.3300000000000005,4.8,9,352,2023,8,20
4.7,2.4,19.6,12,1091,2023,2,25
5.3,2.3,3.0,20,698,2023,1,6
75.1,5.0,13.7,10,1479,2022,11,15
27.7,9.1,17.0,16,1366,2022,11,12
0.0,1.0,9.1,5,167,2023,1,24
18.4,5.5,34.7,7,1914,2022,11,22
11.0,6.44,14.3,17,1340,2023,9,1
54.7,15.5,30.7,18,1189,2022,10,21
6.7,5.1,6.4,1,490,2023,9,24
6.8,3.7,27.9,7,1885,2022,12,1
5.5600000000000005,3.11,18.3,5,167,2023,5,12
0.0,0.0,8.2,16,779,2022,12,26
1.2,3.8,13.2,14,1890,2023,3,22
14.679999999999998,3.72,7.4,13,1123,2023,7,22
66.6,16.9,43.0,22,666,2023,3,29
1.91,1.14,1.8,23,245,2023,9,18
31.51,7.55,24.4,8,1775,2023,8,21
27.2,5.6,12.3,7,1206,2023,4,3
8.79,1.99,4.9,10,644,2023,6,25
7.7,1.4,20.9,22,597,2022,11,22
22.4,6.3,15.4,20,919,2023,3,30
8.17,4.51,8.3,6,728,2023,7,7
9.94,5.970000000000001,6.2,1,144,2023,5,12
35.8,6.8,18.0,11,1717,2023,6,8
15.47,13.010000000000002,37.4,12,1696,2023,5,11
8.83,3.18,5.2,0,278,2023,8,23
2.2,0.8,2.8,2,102,2022,11,11
0.0,0.1,23.3,6,834,2023,1,3
13.06,5.6,17.7,14,1298,2023,5,9
4.6,3.6,4.8,15,901,2022,12,25
16.0,1.5,6.4,12,1378,2023,4,5
1.2,0.8,6.4,5,93,2022,12,17
59.4,5.2,47.6,7,1814,2022,11,18
4.5,4.5,30.0,10,687,2023,2,3
25.3,9.1,6.2,10,1643,2023,4,11
7.18,2.99,3.9,9,334,2023,7,9
7.7,3.6,21.0,6,848,2022,10,26
7.18,2.99,3.9,3,74,2023,8,17
14.38,3.71,11.6,9,1634,2023,8,23
6.7,2.7,22.9,21,830,2023,9,20
14.8,2.6,19.0,17,1484,2022,11,29
39.3,37.2,60.5,22,552,2022,12,19
5.0600000000000005,2.29,3.1,3,51,2023,8,30
11.0,3.5,13.6,13,1034,2023,9,24
8.7,4.8,16.1,8,1562,2022,11,7
5.8,2.4,16.2,13,1402,2022,10,1
3.76,3.0,5.8,23,294,2023,7,10
8.4,5.3,22.2,21,1022,2023,9,21
12.6,1.4,10.9,7,1921,2022,11,23
15.02,5.99,9.1,16,1231,2023,5,17
23.9,10.2,19.6,22,827,2023,6,9
11.8,6.7,21.1,11,1573,2023,2,13
2.19,2.23,0.4,2,69,2023,5,25
17.2,4.4,18.2,11,1209,2023,4,5
2.84,2.05,1.2,5,110,2023,8,13
2.8300000000000005,2.73,3.8,3,76,2023,4,24
9.2,2.8,3.6,0,617,2022,10,30
6.9,6.6,43.5,9,1565,2023,2,1
0.0,1.6,7.4,17,1395,2023,3,24
1.4,3.0,6.7,0,117,2023,2,6
7.789999999999999,4.659999999999999,11.0,18,1379,2023,8,23
3.7,2.5,8.3,4,93,2022,12,16
26.910000000000004,7.779999999999999,18.0,16,1593,2023,8,3
14.68,6.860000000000001,21.5,6,788,2023,8,16
8.0,3.4,7.0,0,132,2023,9,21
2.31,2.44,1.5,4,100,2023,5,27
6.7,3.24,9.2,22,1008,2023,6,3
11.5,4.17,12.5,17,1329,2023,9,2
4.3,1.0,15.7,22,683,2023,9,16
15.360000000000005,4.01,11.2,12,1531,2023,7,28
41.3,9.1,19.1,14,1793,2022,11,12
6.5,6.2,15.5,5,85,2022,12,18
11.35,5.42,18.8,14,1252,2023,7,30
2.4,2.1,7.4,1,553,2022,11,6
3.2,3.9,6.3,11,565,2023,3,12
23.5,2.5,13.41,12,1169,2022,10,7
7.7,7.3,12.4,4,125,2022,12,10
7.9,5.8,27.24,22,610,2022,10,4
4.2,3.0,8.6,14,1503,2023,1,28
6.3,5.9,11.2,3,285,2022,12,10
0.5,0.0,1.7,3,56,2022,11,28
7.5,6.5,15.3,20,530,2023,4,7
2.9200000000000004,1.5499999999999998,2.2,4,137,2023,6,25
18.3,8.6,9.8,21,910,2023,3,2
1.9,1.0,20.6,15,2335,2022,10,19
3.76,3.0,5.8,5,164,2023,6,5
14.3,8.3,13.1,22,569,2023,4,16
61.9,6.9,23.0,10,1546,2023,4,19
23.0,5.6,20.2,12,1789,2023,9,15
13.4,1.3,3.1,17,1300,2022,11,27
9.4,3.1,4.2,3,58,2022,11,22
36.2,7.9,20.7,19,1176,2023,9,6
19.2,7.2,13.9,16,1839,2022,11,23
12.16,4.260000000000001,23.3,8,1001,2023,7,10
39.5,0.1,5.9,12,1610,2022,11,23
14.5,7.5,50.1,10,1599,2023,3,16
4.6,4.1,11.1,6,904,2022,11,1
3.1,4.9,11.3,0,122,2023,2,14
2.1,3.3,5.8,19,934,2023,4,10
3.0699999999999994,2.6,2.0,1,113,2023,7,25
3.0,2.14,2.1,6,236,2023,5,1
23.3,23.6,35.3,18,819,2023,1,2
7.789999999999999,4.659999999999999,11.0,23,260,2023,4,25
0.8,2.0,5.1,19,806,2022,12,30
21.7,6.34,24.3,15,1540,2023,4,29
4.8,6.1,56.4,9,1536,2023,2,7
12.26,6.519999999999999,10.5,8,1116,2023,8,4
2.5,3.4,24.7,18,1516,2023,3,4
16.0,11.6,47.3,17,1171,2022,10,23
6.719999999999999,4.26,7.6,4,75,2023,8,15
1.4,1.9,19.4,13,1761,2023,3,20
5.06,3.01,8.4,5,162,2023,7,5
5.470000000000001,4.76,4.5,10,712,2023,4,30
34.2,14.4,53.6,21,801,2023,3,31
7.7,2.3,3.4,13,1030,2022,11,27
10.19,3.99,6.9,20,877,2023,7,25
4.0,3.2,15.0,2,79,2022,12,1
9.259999999999998,5.23,12.3,11,905,2023,7,22
5.9,3.4,15.539999999999996,12,-,2023,3,16
0.0,1.9,5.3,2,250,2023,4,9
14.86,5.8100000000000005,17.4,16,1367,2023,7,17
6.860000000000001,3.25,10.1,12,1184,2023,7,29
10.8,3.65,10.4,18,955,2023,5,19
14.25,7.100000000000001,19.3,20,1162,2023,5,3
4.26,2.28,0.7,5,79,2023,4,30
1.4,1.1,3.3,0,425,2022,11,12
2.42,2.54,3.5,5,82,2023,7,1
3.2,3.9,13.79,3,77,2023,2,23
15.8,1.9,13.98,16,1676,2023,9,29
36.7,35.6,47.5,19,831,2023,1,3
7.92,5.22,8.9,8,390,2023,7,1
5.3,3.5,23.3,5,181,2022,10,24
0.0,0.0,5.7,17,1445,2023,1,11
4.1,1.4,6.4,23,246,2023,9,13
8.57,2.99,5.9,1,392,2023,9,2
3.0,3.8,39.8,15,2248,2023,1,26
0.0,1.9,8.9,2,67,2023,3,23
36.3,4.8,14.1,13,1476,2022,11,12
1.3,2.3,12.070000000000002,5,181,2023,2,24
2.8,1.4,13.1,12,1713,2022,10,19
0.8,2.5,9.7,14,1313,2023,2,12
8.38,2.4,6.4,21,837,2023,6,4
15.75,5.91,14.7,7,1488,2023,7,5
0.0,0.0,11.2,3,52,2022,11,29
16.8,11.3,48.5,23,579,2022,12,26
3.88,3.53,5.5,22,679,2023,5,26
3.7,2.0,17.04,5,92,2022,10,15
47.9,5.3,14.2,16,1860,2023,3,28
0.0,1.2,34.9,8,1829,2023,3,6
57.2,5.0,31.0,7,1752,2023,9,15
25.6,27.2,47.7,19,892,2023,2,3
2.7,3.8,13.9,20,845,2023,2,13
2.0900000000000003,2.63,3.7,1,103,2023,7,26
